Date,exchange_rate,
2010-10-22,1.3953,0.7166917509
2010-10-25,1.3968,0.7159221077
2010-10-26,1.3856,0.7217090069
2010-10-27,1.3761,0.7266913742
2010-10-28,1.3924,0.7181844298
2010-10-29,1.3945,0.7171029043
2010-11-01,1.3896,0.7196315486
2010-11-02,1.4038,0.7123521869
2010-11-03,1.4142,0.7071135624
2010-11-04,1.4209,0.7037792948
2010-11-05,1.4029,0.712809181
2010-11-08,1.3914,0.7187005893
2010-11-09,1.3774,0.7260055176
2010-11-10,1.3782,0.7255840952
2010-11-11,1.3662,0.7319572537
2010-11-12,1.3688,0.7305669199
2010-11-15,1.3582,0.7362685908
2010-11-16,1.3493,0.7411250278
2010-11-17,1.352,0.7396449704
2010-11-18,1.3639,0.733191583
2010-11-19,1.3684,0.7307804735
2010-11-22,1.3619,0.7342683016
2010-11-23,1.3366,0.7481669909
2010-11-24,1.3329,0.7502438292
2010-11-26,1.3245,0.7550018875
2010-11-29,1.3121,0.7621370322
2010-11-30,1.2983,0.7702380035
2010-12-01,1.314,0.7610350076
2010-12-02,1.3224,0.7562008469
2010-12-03,1.3408,0.745823389
2010-12-06,1.3301,0.7518231712
2010-12-07,1.3263,0.7539772299
2010-12-08,1.3262,0.7540340823
2010-12-09,1.3245,0.7550018875
2010-12-10,1.3227,0.7560293339
2010-12-13,1.3387,0.7469933518
2010-12-14,1.3384,0.747160789
2010-12-15,1.3208,0.7571168988
2010-12-16,1.3233,0.7556865412
2010-12-17,1.3183,0.7585526815
2010-12-20,1.3122,0.7620789514
2010-12-21,1.3095,0.7636502482
2010-12-22,1.3098,0.7634753397
2010-12-23,1.3115,0.7624857034
2010-12-27,1.3163,0.7597052344
2010-12-28,1.3118,0.7623113279
2010-12-29,1.3222,0.7563152322
2010-12-30,1.3282,0.7528986598
2010-12-31,1.3368,0.7480550569
2011-01-03,1.3353,0.7488953793
2011-01-04,1.3305,0.7515971439
2011-01-05,1.3149,0.7605141075
2011-01-06,1.3012,0.7685213649
2011-01-07,1.2911,0.7745333437
2011-01-10,1.2947,0.7723797019
2011-01-11,1.2973,0.7708317274
2011-01-12,1.313,0.761614623
2011-01-13,1.3354,0.7488392991
2011-01-14,1.3376,0.7476076555
2011-01-18,1.3383,0.7472166181
2011-01-19,1.3469,0.7424456159
2011-01-20,1.347,0.7423904974
2011-01-21,1.3615,0.734484025
2011-01-24,1.3641,0.7330840847
2011-01-25,1.3688,0.7305669199
2011-01-26,1.3699,0.7299802905
2011-01-27,1.3724,0.7286505392
2011-01-28,1.3613,0.7345919342
2011-01-31,1.369,0.7304601899
2011-02-01,1.383,0.723065799
2011-02-02,1.3802,0.7245326764
2011-02-03,1.3631,0.7336218913
2011-02-04,1.3589,0.7358893222
2011-02-07,1.3584,0.7361601885
2011-02-08,1.3631,0.7336218913
2011-02-09,1.373,0.7283321194
2011-02-10,1.3599,0.7353481874
2011-02-11,1.3544,0.7383343178
2011-02-14,1.3486,0.7415097138
2011-02-15,1.3488,0.7413997628
2011-02-16,1.3562,0.7373543725
2011-02-17,1.3605,0.7350238883
2011-02-18,1.3697,0.7300868803
2011-02-22,1.3651,0.7325470661
2011-02-23,1.3742,0.7276961141
2011-02-24,1.3802,0.7245326764
2011-02-25,1.3747,0.7274314396
2011-02-28,1.3801,0.724585175
2011-03-01,1.3776,0.7259001161
2011-03-02,1.3863,0.7213445863
2011-03-03,1.3966,0.7160246312
2011-03-04,1.3983,0.7151541157
2011-03-07,1.3972,0.7157171486
2011-03-08,1.3903,0.7192692225
2011-03-09,1.3904,0.7192174914
2011-03-10,1.3792,0.7250580046
2011-03-11,1.3906,0.7191140515
2011-03-14,1.3987,0.7149495961
2011-03-15,1.3993,0.7146430358
2011-03-16,1.3895,0.7196833393
2011-03-17,1.4022,0.7131650264
2011-03-18,1.4181,0.7051688879
2011-03-21,1.4223,0.70308655
2011-03-22,1.4194,0.7045230379
2011-03-23,1.4089,0.7097735822
2011-03-24,1.4173,0.705566923
2011-03-25,1.4084,0.7100255609
2011-03-28,1.4089,0.7097735822
2011-03-29,1.4106,0.7089181908
2011-03-30,1.4129,0.707764173
2011-03-31,1.4155,0.7064641469
2011-04-01,1.4225,0.7029876977
2011-04-04,1.422,0.7032348805
2011-04-05,1.4223,0.70308655
2011-04-06,1.4328,0.697934115
2011-04-07,1.4308,0.6989097009
2011-04-08,1.4472,0.690989497
2011-04-11,1.4431,0.6929526713
2011-04-12,1.4479,0.690655432
2011-04-13,1.4437,0.692664681
2011-04-14,1.4488,0.6902263943
2011-04-15,1.4431,0.6929526713
2011-04-18,1.4234,0.7025432064
2011-04-19,1.4337,0.6974959894
2011-04-20,1.452,0.6887052342
2011-04-21,1.455,0.6872852234
2011-04-25,1.4571,0.6862946949
2011-04-26,1.4635,0.6832934745
2011-04-27,1.4783,0.6764526821
2011-04-28,1.4821,0.6747183051
2011-04-29,1.4808,0.6753106429
2011-05-02,1.4826,0.6744907595
2011-05-03,1.4822,0.6746727837
2011-05-04,1.4826,0.6744907595
2011-05-05,1.4536,0.6879471657
2011-05-06,1.4339,0.6973987028
2011-05-09,1.4356,0.6965728615
2011-05-10,1.441,0.693962526
2011-05-11,1.4193,0.7045726767
2011-05-12,1.4243,0.7020992768
2011-05-13,1.4101,0.7091695624
2011-05-16,1.4161,0.7061648189
2011-05-17,1.4234,0.7025432064
2011-05-18,1.4235,0.7024938532
2011-05-19,1.4309,0.6988608568
2011-05-20,1.4152,0.7066139062
2011-05-23,1.4047,0.7118957785
2011-05-24,1.4098,0.709320471
2011-05-25,1.4084,0.7100255609
2011-05-26,1.4138,0.7073136229
2011-05-27,1.4299,0.6993496049
2011-05-31,1.4392,0.6948304614
2011-06-01,1.4327,0.6979828296
2011-06-02,1.4492,0.6900358819
2011-06-03,1.4636,0.6832467887
2011-06-06,1.4573,0.6862005078
2011-06-07,1.469,0.680735194
2011-06-08,1.4577,0.686012211
2011-06-09,1.4504,0.6894649752
2011-06-10,1.4336,0.6975446429
2011-06-13,1.4415,0.6937218176
2011-06-14,1.444,0.6925207756
2011-06-15,1.418,0.7052186178
2011-06-16,1.4211,0.7036802477
2011-06-17,1.4304,0.6991051454
2011-06-20,1.4302,0.6992029087
2011-06-21,1.4405,0.6942034016
2011-06-22,1.4352,0.6967670011
2011-06-23,1.4259,0.7013114524
2011-06-24,1.4185,0.7049700388
2011-06-27,1.4278,0.7003782042
2011-06-28,1.4369,0.6959426543
2011-06-29,1.4432,0.6929046563
2011-06-30,1.4501,0.6896076133
2011-07-01,1.453,0.6882312457
2011-07-05,1.4416,0.6936736959
2011-07-06,1.4316,0.6985191394
2011-07-07,1.436,0.6963788301
2011-07-08,1.4263,0.7011147725
2011-07-11,1.403,0.7127583749
2011-07-12,1.3973,0.7156659271
2011-07-13,1.4153,0.7065639794
2011-07-14,1.4141,0.7071635669
2011-07-15,1.4158,0.7063144512
2011-07-18,1.4119,0.7082654579
2011-07-19,1.4149,0.7067637289
2011-07-20,1.421,0.7037297678
2011-07-21,1.4417,0.6936255809
2011-07-22,1.4356,0.6965728615
2011-07-25,1.4377,0.695555401
2011-07-26,1.4508,0.6892748828
2011-07-27,1.4364,0.6961849067
2011-07-28,1.4323,0.6981777561
2011-07-29,1.4384,0.6952169077
2011-08-01,1.425,0.701754386
2011-08-02,1.4201,0.7041757623
2011-08-03,1.4318,0.6984215673
2011-08-04,1.4103,0.7090689924
2011-08-05,1.4293,0.699643182
2011-08-08,1.4173,0.705566923
2011-08-09,1.4367,0.696039535
2011-08-10,1.4179,0.7052683546
2011-08-11,1.4221,0.70318543
2011-08-12,1.4246,0.701951425
2011-08-15,1.4439,0.6925687374
2011-08-16,1.4406,0.6941552131
2011-08-17,1.4429,0.6930487213
2011-08-18,1.4334,0.6976419701
2011-08-19,1.44,0.6944444444
2011-08-22,1.4355,0.6966213863
2011-08-23,1.4433,0.692856648
2011-08-24,1.4413,0.6938180809
2011-08-25,1.4379,0.695458655
2011-08-26,1.4489,0.6901787563
2011-08-29,1.4509,0.6892273761
2011-08-30,1.4441,0.6924728204
2011-08-31,1.4374,0.6957005705
2011-09-01,1.4262,0.7011639321
2011-09-02,1.4199,0.7042749489
2011-09-06,1.3995,0.7145409075
2011-09-07,1.4099,0.709270161
2011-09-08,1.3876,0.7206687806
2011-09-09,1.3651,0.7325470661
2011-09-12,1.3676,0.7312079555
2011-09-13,1.368,0.730994152
2011-09-14,1.375,0.7272727273
2011-09-15,1.3879,0.7205130053
2011-09-16,1.3785,0.7254261879
2011-09-19,1.3691,0.7304068366
2011-09-20,1.3695,0.7301935013
2011-09-21,1.3568,0.7370283019
2011-09-22,1.3473,0.7422251911
2011-09-23,1.3505,0.7404664939
2011-09-26,1.3526,0.7393168712
2011-09-27,1.359,0.7358351729
2011-09-28,1.3537,0.7387161114
2011-09-29,1.359,0.7358351729
2011-09-30,1.3389,0.7468817686
2011-10-03,1.3184,0.7584951456
2011-10-04,1.3344,0.7494004796
2011-10-05,1.3338,0.7497375918
2011-10-06,1.3433,0.7444353458
2011-10-07,1.3372,0.7478312893
2011-10-10,1.3644,0.7329228965
2011-10-11,1.3635,0.733406674
2011-10-12,1.378,0.7256894049
2011-10-13,1.3781,0.7256367462
2011-10-14,1.3879,0.7205130053
2011-10-17,1.3727,0.7284912945
2011-10-18,1.3751,0.7272198386
2011-10-19,1.3757,0.7269026677
2011-10-20,1.3782,0.7255840952
2011-10-21,1.3894,0.7197351375
2011-10-24,1.3925,0.7181328546
2011-10-25,1.3908,0.7190106414
2011-10-26,1.3907,0.7190623427
2011-10-27,1.4185,0.7049700388
2011-10-28,1.4155,0.7064641469
2011-10-31,1.3853,0.7218652999
2011-11-01,1.3703,0.7297672043
2011-11-02,1.374,0.7278020378
2011-11-03,1.3821,0.7235366471
2011-11-04,1.3781,0.7256367462
2011-11-07,1.3769,0.7262691553
2011-11-08,1.3834,0.7228567298
2011-11-09,1.3548,0.7381163271
2011-11-10,1.3606,0.7349698662
2011-11-11,1.3754,0.7270612186
2011-11-14,1.363,0.7336757153
2011-11-15,1.3536,0.7387706856
2011-11-16,1.3456,0.7431629013
2011-11-17,1.3458,0.7430524595
2011-11-18,1.3519,0.7396996819
2011-11-21,1.3498,0.7408504964
2011-11-22,1.3511,0.7401376656
2011-11-23,1.3334,0.7499625019
2011-11-25,1.3232,0.7557436518
2011-11-28,1.3309,0.7513712525
2011-11-29,1.3331,0.750131273
2011-11-30,1.3441,0.7439922625
2011-12-01,1.3458,0.7430524595
2011-12-02,1.3401,0.7462129692
2011-12-05,1.3389,0.7468817686
2011-12-06,1.3397,0.7464357692
2011-12-07,1.3409,0.7457677679
2011-12-08,1.3343,0.7494566439
2011-12-09,1.3376,0.7476076555
2011-12-12,1.3185,0.7584376185
2011-12-13,1.3033,0.7672830507
2011-12-14,1.2977,0.7705941281
2011-12-15,1.3016,0.7682851875
2011-12-16,1.3034,0.7672241829
2011-12-19,1.2993,0.7696451936
2011-12-20,1.3081,0.7644675484
2011-12-21,1.3038,0.766988802
2011-12-22,1.3047,0.7664597225
2011-12-23,1.3038,0.766988802
2011-12-27,1.3065,0.7654037505
2011-12-28,1.2939,0.7728572533
2011-12-29,1.2959,0.7716644803
2011-12-30,1.294,0.772797527
2012-01-03,1.3044,0.7666360012
2012-01-04,1.2943,0.7726184038
2012-01-05,1.2779,0.7825338446
2012-01-06,1.2717,0.7863489817
2012-01-09,1.2763,0.7835148476
2012-01-10,1.2775,0.782778865
2012-01-11,1.2705,0.7870916962
2012-01-12,1.282,0.7800312012
2012-01-13,1.2681,0.7885813422
2012-01-17,1.2738,0.7850525985
2012-01-18,1.286,0.7776049767
2012-01-19,1.2962,0.7714858818
2012-01-20,1.2933,0.7732158045
2012-01-23,1.3026,0.7676953785
2012-01-24,1.302,0.7680491551
2012-01-25,1.3106,0.7630093087
2012-01-26,1.3103,0.7631840037
2012-01-27,1.3215,0.7567158532
2012-01-30,1.3134,0.7613826709
2012-01-31,1.3077,0.7647013841
2012-02-01,1.3159,0.7599361654
2012-02-02,1.3143,0.760861295
2012-02-03,1.3141,0.7609770946
2012-02-06,1.3123,0.7620208794
2012-02-07,1.3262,0.7540340823
2012-02-08,1.3255,0.7544322897
2012-02-09,1.3285,0.7527286413
2012-02-10,1.3177,0.75889808
2012-02-13,1.3192,0.7580351728
2012-02-14,1.3118,0.7623113279
2012-02-15,1.3067,0.7652865998
2012-02-16,1.3133,0.7614406457
2012-02-17,1.3152,0.7603406326
2012-02-21,1.3236,0.7555152614
2012-02-22,1.3243,0.7551159103
2012-02-23,1.3371,0.7478872186
2012-02-24,1.3455,0.7432181345
2012-02-27,1.3394,0.7466029565
2012-02-28,1.3466,0.7426110203
2012-02-29,1.3324,0.7505253678
2012-03-01,1.3312,0.7512019231
2012-03-02,1.3204,0.7573462587
2012-03-05,1.3212,0.7568876779
2012-03-06,1.3111,0.7627183281
2012-03-07,1.3152,0.7603406326
2012-03-08,1.3273,0.7534091765
2012-03-09,1.3109,0.7628346937
2012-03-12,1.3155,0.7601672368
2012-03-13,1.3082,0.7644091118
2012-03-14,1.3028,0.7675775253
2012-03-15,1.3081,0.7644675484
2012-03-16,1.3173,0.7591285205
2012-03-19,1.3239,0.7553440592
2012-03-20,1.3224,0.7562008469
2012-03-21,1.3215,0.7567158532
2012-03-22,1.3196,0.7578053956
2012-03-23,1.3267,0.7537499058
2012-03-26,1.3356,0.7487271638
2012-03-27,1.3312,0.7512019231
2012-03-28,1.3314,0.7510890792
2012-03-29,1.3301,0.7518231712
2012-03-30,1.3344,0.7494004796
2012-04-02,1.3321,0.7506943923
2012-04-03,1.3233,0.7556865412
2012-04-04,1.3139,0.7610929294
2012-04-05,1.3066,0.7653451707
2012-04-09,1.3107,0.7629510948
2012-04-10,1.3081,0.7644675484
2012-04-11,1.3107,0.7629510948
2012-04-12,1.3188,0.7582650895
2012-04-13,1.3072,0.76499388
2012-04-16,1.3141,0.7609770946
2012-04-17,1.3124,0.7619628162
2012-04-18,1.3119,0.7622532205
2012-04-19,1.3136,0.7612667479
2012-04-20,1.3221,0.7563724378
2012-04-23,1.316,0.7598784195
2012-04-24,1.319,0.7581501137
2012-04-25,1.3216,0.7566585956
2012-04-26,1.3238,0.755401118
2012-04-27,1.3246,0.754944889
2012-04-30,1.3239,0.7553440592
2012-05-01,1.3234,0.7556294393
2012-05-02,1.3159,0.7599361654
2012-05-03,1.3149,0.7605141075
2012-05-04,1.3085,0.7642338556
2012-05-07,1.305,0.7662835249
2012-05-08,1.3002,0.7691124442
2012-05-09,1.2935,0.7730962505
2012-05-10,1.2937,0.7729767334
2012-05-11,1.2918,0.7741136399
2012-05-14,1.2824,0.7797878977
2012-05-15,1.2728,0.7856693903
2012-05-16,1.2718,0.7862871521
2012-05-17,1.2691,0.7879599716
2012-05-18,1.2769,0.7831466834
2012-05-21,1.2814,0.7803964414
2012-05-22,1.2684,0.7883948281
2012-05-23,1.2579,0.7949757532
2012-05-24,1.2526,0.7983394539
2012-05-25,1.2514,0.7991050024
2012-05-29,1.249,0.8006405124
2012-05-30,1.2366,0.8086689309
2012-05-31,1.2361,0.8089960359
2012-06-01,1.2424,0.804893754
2012-06-04,1.2494,0.8003841844
2012-06-05,1.245,0.8032128514
2012-06-06,1.2578,0.7950389569
2012-06-07,1.2558,0.7963051441
2012-06-08,1.2515,0.7990411506
2012-06-11,1.248,0.8012820513
2012-06-12,1.2502,0.7998720205
2012-06-13,1.2555,0.7964954202
2012-06-14,1.2632,0.7916402787
2012-06-15,1.2653,0.7903264048
2012-06-18,1.2572,0.7954183901
2012-06-19,1.2685,0.7883326764
2012-06-20,1.2701,0.7873395796
2012-06-21,1.2542,0.7973210014
2012-06-22,1.2569,0.7956082425
2012-06-25,1.2499,0.8000640051
2012-06-26,1.2495,0.8003201281
2012-06-27,1.2466,0.8021819349
2012-06-28,1.2439,0.8039231449
2012-06-29,1.2655,0.7902015014
2012-07-02,1.2579,0.7949757532
2012-07-03,1.2606,0.7932730446
2012-07-05,1.2391,0.8070373658
2012-07-06,1.229,0.8136696501
2012-07-09,1.2315,0.8120178644
2012-07-10,1.225,0.8163265306
2012-07-11,1.2237,0.8171937566
2012-07-12,1.22,0.8196721311
2012-07-13,1.2245,0.8166598612
2012-07-16,1.2272,0.814863103
2012-07-17,1.2295,0.8133387556
2012-07-18,1.2281,0.8142659393
2012-07-19,1.228,0.8143322476
2012-07-20,1.216,0.8223684211
2012-07-23,1.2136,0.8239947264
2012-07-24,1.2062,0.8290499088
2012-07-25,1.2152,0.8229098091
2012-07-26,1.228,0.8143322476
2012-07-27,1.2317,0.8118860112
2012-07-30,1.2258,0.8157937673
2012-07-31,1.23,0.8130081301
2012-08-01,1.2224,0.8180628272
2012-08-02,1.2175,0.8213552361
2012-08-03,1.2382,0.8076239703
2012-08-06,1.2401,0.8063865817
2012-08-07,1.24,0.8064516129
2012-08-08,1.2363,0.8088651622
2012-08-09,1.2302,0.8128759551
2012-08-10,1.2288,0.8138020833
2012-08-13,1.2331,0.8109642365
2012-08-14,1.2321,0.8116224332
2012-08-15,1.2284,0.8140670791
2012-08-16,1.2357,0.8092579105
2012-08-17,1.2328,0.8111615834
2012-08-20,1.2344,0.810110175
2012-08-21,1.2471,0.8018603159
2012-08-22,1.2521,0.7986582541
2012-08-23,1.256,0.7961783439
2012-08-24,1.2513,0.7991688644
2012-08-27,1.2496,0.8002560819
2012-08-28,1.2563,0.7959882194
2012-08-29,1.2526,0.7983394539
2012-08-30,1.2502,0.7998720205
2012-08-31,1.2573,0.7953551261
2012-09-04,1.256,0.7961783439
2012-09-05,1.2602,0.7935248373
2012-09-06,1.2631,0.7917029531
2012-09-07,1.2813,0.780457348
2012-09-10,1.2757,0.7838833582
2012-09-11,1.2853,0.7780284758
2012-09-12,1.2901,0.7751337106
2012-09-13,1.2989,0.769882208
2012-09-14,1.3125,0.7619047619
2012-09-17,1.311,0.7627765065
2012-09-18,1.3044,0.7666360012
2012-09-19,1.3048,0.766400981
2012-09-20,1.2964,0.7713668621
2012-09-21,1.2986,0.7700600647
2012-09-24,1.2928,0.7735148515
2012-09-25,1.2902,0.775073632
2012-09-26,1.287,0.777000777
2012-09-27,1.2913,0.7744133819
2012-09-28,1.2847,0.7783918425
2012-10-01,1.2885,0.7760962359
2012-10-02,1.292,0.773993808
2012-10-03,1.2903,0.7750135627
2012-10-04,1.3017,0.7682261658
2012-10-05,1.3031,0.7674008134
2012-10-08,1.2966,0.7712478791
2012-10-09,1.2878,0.7765180929
2012-10-10,1.2887,0.7759757896
2012-10-11,1.2924,0.7737542556
2012-10-12,1.2957,0.7717835919
2012-10-15,1.295,0.7722007722
2012-10-16,1.3056,0.7659313725
2012-10-17,1.3118,0.7623113279
2012-10-18,1.3065,0.7654037505
2012-10-19,1.3025,0.7677543186
2012-10-22,1.3059,0.7657554177
2012-10-23,1.2981,0.7703566751
2012-10-24,1.297,0.7710100231
2012-10-25,1.2928,0.7735148515
2012-10-26,1.2935,0.7730962505
2012-10-29,1.2899,0.7752538957
2012-10-30,1.2957,0.7717835919
2012-10-31,1.2957,0.7717835919
2012-11-01,1.2942,0.7726781023
2012-11-02,1.283,0.7794232268
2012-11-05,1.2791,0.7817997029
2012-11-06,1.2813,0.780457348
2012-11-07,1.2769,0.7831466834
2012-11-08,1.275,0.7843137255
2012-11-09,1.2709,0.7868439688
2012-11-12,1.2707,0.786967813
2012-11-13,1.2705,0.7870916962
2012-11-14,1.2735,0.7852375344
2012-11-15,1.2779,0.7825338446
2012-11-16,1.2741,0.7848677498
2012-11-19,1.2813,0.780457348
2012-11-20,1.2815,0.7803355443
2012-11-21,1.2825,0.7797270955
2012-11-23,1.2977,0.7705941281
2012-11-26,1.2971,0.7709505821
2012-11-27,1.2939,0.7728572533
2012-11-28,1.294,0.772797527
2012-11-29,1.2971,0.7709505821
2012-11-30,1.2997,0.769408325
2012-12-03,1.3053,0.7661074083
2012-12-04,1.3093,0.7637668983
2012-12-05,1.3067,0.7652865998
2012-12-06,1.2971,0.7709505821
2012-12-07,1.2925,0.7736943907
2012-12-10,1.2942,0.7726781023
2012-12-11,1.3002,0.7691124442
2012-12-12,1.3074,0.7648768548
2012-12-13,1.3073,0.764935363
2012-12-14,1.3162,0.759762954
2012-12-17,1.3161,0.7598206823
2012-12-18,1.3225,0.7561436673
2012-12-19,1.3229,0.7559150352
2012-12-20,1.3242,0.7551729346
2012-12-21,1.3181,0.7586677794
2012-12-24,1.3188,0.7582650895
2012-12-26,1.322,0.756429652
2012-12-27,1.3233,0.7556865412
2012-12-28,1.3215,0.7567158532
2012-12-31,1.3188,0.7582650895
2013-01-02,1.3182,0.7586102261
2013-01-03,1.305,0.7662835249
2013-01-04,1.3072,0.76499388
2013-01-07,1.3116,0.7624275694
2013-01-08,1.308,0.7645259939
2013-01-09,1.3061,0.7656381594
2013-01-10,1.3258,0.7542615779
2013-01-11,1.3343,0.7494566439
2013-01-14,1.3372,0.7478312893
2013-01-15,1.3304,0.751653638
2013-01-16,1.3287,0.7526153383
2013-01-17,1.3376,0.7476076555
2013-01-18,1.3313,0.7511454969
2013-01-22,1.332,0.7507507508
2013-01-23,1.3319,0.7508071177
2013-01-24,1.3377,0.747551768
2013-01-25,1.3455,0.7432181345
2013-01-28,1.3455,0.7432181345
2013-01-29,1.3493,0.7411250278
2013-01-30,1.3565,0.7371913011
2013-01-31,1.3577,0.7365397363
2013-02-01,1.3646,0.7328154771
2013-02-04,1.3513,0.7400281211
2013-02-05,1.3584,0.7361601885
2013-02-06,1.3519,0.7396996819
2013-02-07,1.3395,0.7465472191
2013-02-08,1.3365,0.7482229704
2013-02-11,1.3404,0.7460459564
2013-02-12,1.3454,0.7432733759
2013-02-13,1.3448,0.743604997
2013-02-14,1.3355,0.7487832273
2013-02-15,1.3362,0.7483909594
2013-02-19,1.339,0.7468259895
2013-02-20,1.3282,0.7528986598
2013-02-21,1.3186,0.7583801001
2013-02-22,1.3184,0.7584951456
2013-02-25,1.3079,0.7645844484
2013-02-26,1.3058,0.7658140603
2013-02-27,1.3139,0.7610929294
2013-02-28,1.306,0.7656967841
2013-03-01,1.3021,0.7679901697
2013-03-04,1.3027,0.7676364474
2013-03-05,1.3047,0.7664597225
2013-03-06,1.2976,0.7706535142
2013-03-07,1.3103,0.7631840037
2013-03-08,1.2998,0.7693491306
2013-03-11,1.3047,0.7664597225
2013-03-12,1.3034,0.7672241829
2013-03-13,1.2958,0.7717240315
2013-03-14,1.3,0.7692307692
2013-03-15,1.3068,0.765228038
2013-03-18,1.2954,0.7719623282
2013-03-19,1.2879,0.7764577995
2013-03-20,1.2933,0.7732158045
2013-03-21,1.2898,0.7753140022
2013-03-22,1.2987,0.77000077
2013-03-25,1.2852,0.7780890134
2013-03-26,1.2861,0.7775445144
2013-03-27,1.2779,0.7825338446
2013-03-28,1.2814,0.7803964414
2013-04-01,1.285,0.7782101167
2013-04-02,1.2818,0.78015291
2013-04-03,1.2845,0.7785130401
2013-04-04,1.2934,0.7731560229
2013-04-05,1.2996,0.7694675285
2013-04-08,1.3007,0.768816791
2013-04-09,1.3079,0.7645844484
2013-04-10,1.3069,0.765169485
2013-04-11,1.3102,0.7632422531
2013-04-12,1.3107,0.7629510948
2013-04-15,1.3034,0.7672241829
2013-04-16,1.3175,0.7590132827
2013-04-17,1.3028,0.7675775253
2013-04-18,1.305,0.7662835249
2013-04-19,1.3053,0.7661074083
2013-04-22,1.3064,0.7654623393
2013-04-23,1.3002,0.7691124442
2013-04-24,1.3014,0.768403258
2013-04-25,1.3009,0.7686985933
2013-04-26,1.3028,0.7675775253
2013-04-29,1.3099,0.7634170547
2013-04-30,1.3166,0.7595321282
2013-05-01,1.318,0.7587253414
2013-05-02,1.3063,0.765520937
2013-05-03,1.3113,0.762601998
2013-05-06,1.3075,0.7648183556
2013-05-07,1.3079,0.7645844484
2013-05-08,1.3152,0.7603406326
2013-05-09,1.3042,0.7667535654
2013-05-10,1.2989,0.769882208
2013-05-13,1.2977,0.7705941281
2013-05-14,1.2918,0.7741136399
2013-05-15,1.2885,0.7760962359
2013-05-16,1.2881,0.7763372409
2013-05-17,1.2834,0.7791803023
2013-05-20,1.2882,0.7762769756
2013-05-21,1.2905,0.7748934522
2013-05-22,1.2859,0.7776654483
2013-05-23,1.2935,0.7730962505
2013-05-24,1.2935,0.7730962505
2013-05-28,1.2854,0.7779679477
2013-05-29,1.2938,0.7729169887
2013-05-30,1.3048,0.766400981
2013-05-31,1.2995,0.7695267411
2013-06-03,1.3076,0.7647598654
2013-06-04,1.308,0.7645259939
2013-06-05,1.3093,0.7637668983
2013-06-06,1.3246,0.754944889
2013-06-07,1.3214,0.7567731194
2013-06-10,1.3256,0.7543753772
2013-06-11,1.3313,0.7511454969
2013-06-12,1.3337,0.7497938067
2013-06-13,1.3374,0.7477194557
2013-06-14,1.3343,0.7494566439
2013-06-17,1.3367,0.7481110197
2013-06-18,1.3395,0.7465472191
2013-06-19,1.3295,0.7521624671
2013-06-20,1.3218,0.7565441065
2013-06-21,1.3121,0.7621370322
2013-06-24,1.3118,0.7623113279
2013-06-25,1.3083,0.7643506841
2013-06-26,1.3011,0.7685804319
2013-06-27,1.3036,0.7671064744
2013-06-28,1.301,0.7686395081
2013-07-01,1.3061,0.7656381594
2013-07-02,1.2979,0.7704753833
2013-07-03,1.3009,0.7686985933
2013-07-05,1.2829,0.7794839816
2013-07-08,1.2869,0.7770611547
2013-07-09,1.278,0.7824726135
2013-07-10,1.2976,0.7706535142
2013-07-11,1.3092,0.7638252368
2013-07-12,1.3067,0.7652865998
2013-07-15,1.3063,0.765520937
2013-07-16,1.3163,0.7597052344
2013-07-17,1.3125,0.7619047619
2013-07-18,1.3108,0.7628928898
2013-07-19,1.3138,0.7611508601
2013-07-22,1.3186,0.7583801001
2013-07-23,1.3222,0.7563152322
2013-07-24,1.3198,0.7576905592
2013-07-25,1.3276,0.7532389274
2013-07-26,1.3279,0.7530687552
2013-07-29,1.3263,0.7539772299
2013-07-30,1.3262,0.7540340823
2013-07-31,1.33,0.7518796992
2013-08-01,1.3209,0.7570595806
2013-08-02,1.328,0.7530120482
2013-08-05,1.3258,0.7542615779
2013-08-06,1.3305,0.7515971439
2013-08-07,1.3336,0.74985003
2013-08-08,1.3379,0.7474400179
2013-08-09,1.3342,0.7495128167
2013-08-12,1.3298,0.7519927809
2013-08-13,1.3263,0.7539772299
2013-08-14,1.3254,0.7544892108
2013-08-15,1.3343,0.7494566439
2013-08-16,1.3326,0.750412727
2013-08-19,1.3333,0.7500187505
2013-08-20,1.3416,0.7453786524
2013-08-21,1.3354,0.7488392991
2013-08-22,1.3355,0.7487832273
2013-08-23,1.3378,0.7474958888
2013-08-26,1.3368,0.7480550569
2013-08-27,1.3391,0.7467702188
2013-08-28,1.3339,0.7496813854
2013-08-29,1.3237,0.7554581854
2013-08-30,1.3221,0.7563724378
2013-09-03,1.3172,0.7591861524
2013-09-04,1.3206,0.7572315614
2013-09-05,1.3117,0.7623694442
2013-09-06,1.3177,0.75889808
2013-09-09,1.3252,0.7546030788
2013-09-10,1.3267,0.7537499058
2013-09-11,1.331,0.7513148009
2013-09-12,1.3299,0.7519362358
2013-09-13,1.3301,0.7518231712
2013-09-16,1.3334,0.7499625019
2013-09-17,1.3355,0.7487832273
2013-09-18,1.3523,0.7394808844
2013-09-19,1.3529,0.7391529307
2013-09-20,1.3522,0.7395355717
2013-09-23,1.3492,0.7411799585
2013-09-24,1.3472,0.742280285
2013-09-25,1.3525,0.7393715342
2013-09-26,1.3488,0.7413997628
2013-09-27,1.352,0.7396449704
2013-09-30,1.3522,0.7395355717
2013-10-01,1.3527,0.7392622163
2013-10-02,1.358,0.736377025
2013-10-03,1.3618,0.7343222206
